pdf, Part No.,Series Name,Rated Power,Tolerance,T.C.R,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-1K8,MFR25SFTF52-1K8,MFR,1/4W,±1%,±100ppm/°C,1 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-1K82,MFR25SFTF52-1K82,MFR,1/4W,±1%,±100ppm/°C,1 820,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-1M,MFR25SFTF52-1M,MFR,1/4W,±1%,±100ppm/°C,1 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-1R,MFR25SFTF52-1R,MFR,1/4W,±1%,±100ppm/°C,1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-1R2,MFR25SFTF52-1R2,MFR,1/4W,±1%,±100ppm/°C,1.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-1R5,MFR25SFTF52-1R5,MFR,1/4W,±1%,±100ppm/°C,1.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-1R8,MFR25SFTF52-1R8,MFR,1/4W,±1%,±100ppm/°C,1.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-1R96,MFR25SFTF52-1R96,MFR,1/4W,±1%,±100ppm/°C,1.96,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-200K,MFR25SFTF52-200K,MFR,1/4W,±1%,±100ppm/°C,200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-200R,MFR25SFTF52-200R,MFR,1/4W,±1%,±100ppm/°C,200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-20K,MFR25SFTF52-20K,MFR,1/4W,±1%,±100ppm/°C,20 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-20R,MFR25SFTF52-20R,MFR,1/4W,±1%,±100ppm/°C,20,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-220K,MFR25SFTF52-220K,MFR,1/4W,±1%,±100ppm/°C,220 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-220R,MFR25SFTF52-220R,MFR,1/4W,±1%,±100ppm/°C,220,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-221R,MFR25SFTF52-221R,MFR,1/4W,±1%,±100ppm/°C,221,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-22K,MFR25SFTF52-22K,MFR,1/4W,±1%,±100ppm/°C,22 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-22K1,MFR25SFTF52-22K1,MFR,1/4W,±1%,±100ppm/°C,22 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-22K6,MFR25SFTF52-22K6,MFR,1/4W,±1%,±100ppm/°C,22 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-22R1,MFR25SFTF52-22R1,MFR,1/4W,±1%,±100ppm/°C,22.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-237K,MFR25SFTF52-237K,MFR,1/4W,±1%,±100ppm/°C,237 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-240K,MFR25SFTF52-240K,MFR,1/4W,±1%,±100ppm/°C,240 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-240R,MFR25SFTF52-240R,MFR,1/4W,±1%,±100ppm/°C,240,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-24K,MFR25SFTF52-24K,MFR,1/4W,±1%,±100ppm/°C,24 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-24K9,MFR25SFTF52-24K9,MFR,1/4W,±1%,±100ppm/°C,24 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-24R,MFR25SFTF52-24R,MFR,1/4W,±1%,±100ppm/°C,24,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-26K7,MFR25SFTF52-26K7,MFR,1/4W,±1%,±100ppm/°C,26 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-270K,MFR25SFTF52-270K,MFR,1/4W,±1%,±100ppm/°C,270 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-270R,MFR25SFTF52-270R,MFR,1/4W,±1%,±100ppm/°C,270,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-27K,MFR25SFTF52-27K,MFR,1/4W,±1%,±100ppm/°C,27 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-27K4,MFR25SFTF52-27K4,MFR,1/4W,±1%,±100ppm/°C,27 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2K,MFR25SFTF52-2K,MFR,1/4W,±1%,±100ppm/°C,2 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2K1,MFR25SFTF52-2K1,MFR,1/4W,±1%,±100ppm/°C,2 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2K2,MFR25SFTF52-2K2,MFR,1/4W,±1%,±100ppm/°C,2 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2K21,MFR25SFTF52-2K21,MFR,1/4W,±1%,±100ppm/°C,2 210,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2K55,MFR25SFTF52-2K55,MFR,1/4W,±1%,±100ppm/°C,2 550,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2K67,MFR25SFTF52-2K67,MFR,1/4W,±1%,±100ppm/°C,2 670,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2K7,MFR25SFTF52-2K7,MFR,1/4W,±1%,±100ppm/°C,2 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2K74,MFR25SFTF52-2K74,MFR,1/4W,±1%,±100ppm/°C,2 740,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2M,MFR25SFTF52-2M,MFR,1/4W,±1%,±100ppm/°C,2 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2R2,MFR25SFTF52-2R2,MFR,1/4W,±1%,±100ppm/°C,2.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-2R7,MFR25SFTF52-2R7,MFR,1/4W,±1%,±100ppm/°C,2.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-300K,MFR25SFTF52-300K,MFR,1/4W,±1%,±100ppm/°C,300 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-300R,MFR25SFTF52-300R,MFR,1/4W,±1%,±100ppm/°C,300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-301K,MFR25SFTF52-301K,MFR,1/4W,±1%,±100ppm/°C,301 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-301R,MFR25SFTF52-301R,MFR,1/4W,±1%,±100ppm/°C,301,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-30K,MFR25SFTF52-30K,MFR,1/4W,±1%,±100ppm/°C,30 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-30K1,MFR25SFTF52-30K1,MFR,1/4W,±1%,±100ppm/°C,30 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-30R,MFR25SFTF52-30R,MFR,1/4W,±1%,±100ppm/°C,30,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-316K,MFR25SFTF52-316K,MFR,1/4W,±1%,±100ppm/°C,316 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-32K4,MFR25SFTF52-32K4,MFR,1/4W,±1%,±100ppm/°C,32 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-330R,MFR25SFTF52-330R,MFR,1/4W,±1%,±100ppm/°C,330,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-332R,MFR25SFTF52-332R,MFR,1/4W,±1%,±100ppm/°C,332,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-33K,MFR25SFTF52-33K,MFR,1/4W,±1%,±100ppm/°C,33 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-33K2,MFR25SFTF52-33K2,MFR,1/4W,±1%,±100ppm/°C,33 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-33R2,MFR25SFTF52-33R2,MFR,1/4W,±1%,±100ppm/°C,33.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-340K,MFR25SFTF52-340K,MFR,1/4W,±1%,±100ppm/°C,340 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-348R,MFR25SFTF52-348R,MFR,1/4W,±1%,±100ppm/°C,348,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-34R8,MFR25SFTF52-34R8,MFR,1/4W,±1%,±100ppm/°C,34.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-35R7,MFR25SFTF52-35R7,MFR,1/4W,±1%,±100ppm/°C,35.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-365K,MFR25SFTF52-365K,MFR,1/4W,±1%,±100ppm/°C,365 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-36R,MFR25SFTF52-36R,MFR,1/4W,±1%,±100ppm/°C,36,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-37K4,MFR25SFTF52-37K4,MFR,1/4W,±1%,±100ppm/°C,37 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-390K,MFR25SFTF52-390K,MFR,1/4W,±1%,±100ppm/°C,390 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-390R,MFR25SFTF52-390R,MFR,1/4W,±1%,±100ppm/°C,390,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-392R,MFR25SFTF52-392R,MFR,1/4W,±1%,±100ppm/°C,392,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-39K,MFR25SFTF52-39K,MFR,1/4W,±1%,±100ppm/°C,39 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-39K2,MFR25SFTF52-39K2,MFR,1/4W,±1%,±100ppm/°C,39 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-39R2,MFR25SFTF52-39R2,MFR,1/4W,±1%,±100ppm/°C,39.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3K,MFR25SFTF52-3K,MFR,1/4W,±1%,±100ppm/°C,3 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3K01,MFR25SFTF52-3K01,MFR,1/4W,±1%,±100ppm/°C,3 010,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3K3,MFR25SFTF52-3K3,MFR,1/4W,±1%,±100ppm/°C,3 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3K4,MFR25SFTF52-3K4,MFR,1/4W,±1%,±100ppm/°C,3 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3K6,MFR25SFTF52-3K6,MFR,1/4W,±1%,±100ppm/°C,3 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3K65,MFR25SFTF52-3K65,MFR,1/4W,±1%,±100ppm/°C,3 650,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3K9,MFR25SFTF52-3K9,MFR,1/4W,±1%,±100ppm/°C,3 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3K92,MFR25SFTF52-3K92,MFR,1/4W,±1%,±100ppm/°C,3 920,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3M,MFR25SFTF52-3M,MFR,1/4W,±1%,±100ppm/°C,3 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3M9,MFR25SFTF52-3M9,MFR,1/4W,±1%,±100ppm/°C,3 900 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3R3,MFR25SFTF52-3R3,MFR,1/4W,±1%,±100ppm/°C,3.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-3R9,MFR25SFTF52-3R9,MFR,1/4W,±1%,±100ppm/°C,3.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-407K,MFR25SFTF52-407K,MFR,1/4W,±1%,±100ppm/°C,407 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-42K2,MFR25SFTF52-42K2,MFR,1/4W,±1%,±100ppm/°C,42 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-42R2,MFR25SFTF52-42R2,MFR,1/4W,±1%,±100ppm/°C,42.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-430R,MFR25SFTF52-430R,MFR,1/4W,±1%,±100ppm/°C,430,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-432K,MFR25SFTF52-432K,MFR,1/4W,±1%,±100ppm/°C,432 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-43K,MFR25SFTF52-43K,MFR,1/4W,±1%,±100ppm/°C,43 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-470K,MFR25SFTF52-470K,MFR,1/4W,±1%,±100ppm/°C,470 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-470R,MFR25SFTF52-470R,MFR,1/4W,±1%,±100ppm/°C,470,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-475R,MFR25SFTF52-475R,MFR,1/4W,±1%,±100ppm/°C,475,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-47K,MFR25SFTF52-47K,MFR,1/4W,±1%,±100ppm/°C,47 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-47K5,MFR25SFTF52-47K5,MFR,1/4W,±1%,±100ppm/°C,47 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-47R,MFR25SFTF52-47R,MFR,1/4W,±1%,±100ppm/°C,47,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-499K,MFR25SFTF52-499K,MFR,1/4W,±1%,±100ppm/°C,499 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-499R,MFR25SFTF52-499R,MFR,1/4W,±1%,±100ppm/°C,499,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-49K9,MFR25SFTF52-49K9,MFR,1/4W,±1%,±100ppm/°C,49 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-4K22,MFR25SFTF52-4K22,MFR,1/4W,±1%,±100ppm/°C,4 220,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-4K3,MFR25SFTF52-4K3,MFR,1/4W,±1%,±100ppm/°C,4 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-4K7,MFR25SFTF52-4K7,MFR,1/4W,±1%,±100ppm/°C,4 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-4K75,MFR25SFTF52-4K75,MFR,1/4W,±1%,±100ppm/°C,4 750,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-4K87,MFR25SFTF52-4K87,MFR,1/4W,±1%,±100ppm/°C,4 870,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-4K99,MFR25SFTF52-4K99,MFR,1/4W,±1%,±100ppm/°C,4 990,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-4M9,MFR25SFTF52-4M9,MFR,1/4W,±1%,±100ppm/°C,4 900 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-4R7,MFR25SFTF52-4R7,MFR,1/4W,±1%,±100ppm/°C,4.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-510K,MFR25SFTF52-510K,MFR,1/4W,±1%,±100ppm/°C,510 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-510R,MFR25SFTF52-510R,MFR,1/4W,±1%,±100ppm/°C,510,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-51K,MFR25SFTF52-51K,MFR,1/4W,±1%,±100ppm/°C,51 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-54K9,MFR25SFTF52-54K9,MFR,1/4W,±1%,±100ppm/°C,54 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-560R,MFR25SFTF52-560R,MFR,1/4W,±1%,±100ppm/°C,560,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-562K,MFR25SFTF52-562K,MFR,1/4W,±1%,±100ppm/°C,562 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-562R,MFR25SFTF52-562R,MFR,1/4W,±1%,±100ppm/°C,562,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-56K,MFR25SFTF52-56K,MFR,1/4W,±1%,±100ppm/°C,56 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-57K6,MFR25SFTF52-57K6,MFR,1/4W,±1%,±100ppm/°C,57 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-5K1,MFR25SFTF52-5K1,MFR,1/4W,±1%,±100ppm/°C,5 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-5K11,MFR25SFTF52-5K11,MFR,1/4W,±1%,±100ppm/°C,5 110,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-5K6,MFR25SFTF52-5K6,MFR,1/4W,±1%,±100ppm/°C,5 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-5K62,MFR25SFTF52-5K62,MFR,1/4W,±1%,±100ppm/°C,5 620,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-5M1,MFR25SFTF52-5M1,MFR,1/4W,±1%,±100ppm/°C,5 100 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-5R6,MFR25SFTF52-5R6,MFR,1/4W,±1%,±100ppm/°C,5.6,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-61K9,MFR25SFTF52-61K9,MFR,1/4W,±1%,±100ppm/°C,61 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-620K,MFR25SFTF52-620K,MFR,1/4W,±1%,±100ppm/°C,620 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-620R,MFR25SFTF52-620R,MFR,1/4W,±1%,±100ppm/°C,620,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-62K,MFR25SFTF52-62K,MFR,1/4W,±1%,±100ppm/°C,62 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-62R,MFR25SFTF52-62R,MFR,1/4W,±1%,±100ppm/°C,62,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-680R,MFR25SFTF52-680R,MFR,1/4W,±1%,±100ppm/°C,680,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-68K,MFR25SFTF52-68K,MFR,1/4W,±1%,±100ppm/°C,68 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-68R,MFR25SFTF52-68R,MFR,1/4W,±1%,±100ppm/°C,68,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-69K8,MFR25SFTF52-69K8,MFR,1/4W,±1%,±100ppm/°C,69 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-6K2,MFR25SFTF52-6K2,MFR,1/4W,±1%,±100ppm/°C,6 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-6K8,MFR25SFTF52-6K8,MFR,1/4W,±1%,±100ppm/°C,6 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-6K81,MFR25SFTF52-6K81,MFR,1/4W,±1%,±100ppm/°C,6 810,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-715K,MFR25SFTF52-715K,MFR,1/4W,±1%,±100ppm/°C,715 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-750K,MFR25SFTF52-750K,MFR,1/4W,±1%,±100ppm/°C,750 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-750R,MFR25SFTF52-750R,MFR,1/4W,±1%,±100ppm/°C,750,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-75K,MFR25SFTF52-75K,MFR,1/4W,±1%,±100ppm/°C,75 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-75R,MFR25SFTF52-75R,MFR,1/4W,±1%,±100ppm/°C,75,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-7K5,MFR25SFTF52-7K5,MFR,1/4W,±1%,±100ppm/°C,7 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-80R6,MFR25SFTF52-80R6,MFR,1/4W,±1%,±100ppm/°C,80.6,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-820K,MFR25SFTF52-820K,MFR,1/4W,±1%,±100ppm/°C,820 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-820R,MFR25SFTF52-820R,MFR,1/4W,±1%,±100ppm/°C,820,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-82K,MFR25SFTF52-82K,MFR,1/4W,±1%,±100ppm/°C,82 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-88K7,MFR25SFTF52-88K7,MFR,1/4W,±1%,±100ppm/°C,88 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-8K2,MFR25SFTF52-8K2,MFR,1/4W,±1%,±100ppm/°C,8 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-8K25,MFR25SFTF52-8K25,MFR,1/4W,±1%,±100ppm/°C,8 250,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-8K87,MFR25SFTF52-8K87,MFR,1/4W,±1%,±100ppm/°C,8 870,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-8R2,MFR25SFTF52-8R2,MFR,1/4W,±1%,±100ppm/°C,8.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SFTF52-9K1,MFR25SFTF52-9K1,MFR,1/4W,±1%,±100ppm/°C,9 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SJT-26-1K1,MFR25SJT-26-1K1,MFR,1/4W,±5%,Base on Specs,1 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SJT-26-22R,MFR25SJT-26-22R,MFR,1/4W,±5%,Base on Specs,22,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MFR25SJT-26-680R,MFR25SJT-26-680R,MFR,1/4W,±5%,Base on Specs,680,
